keyword,count
ifdi,1
investment migration: patterns,1
individual foreign direct investment,1
immigrant investor,1
natures,1
ims12,1
and trends,1
older women,1
ankara,1
demans24-26,1
interior,1
dementia in ankara and the nature of surroundings: the effects of everyday home and family environments on the health,1
family dynamics,1
socio-material,1
well-being and identity of aging women,1
home environment,1
everyday geographies,1
eco-friendly extraction of flavonoids from barley waste using deep eutectic solvents for sustainable resource utilization,1
food chemistry,1
bojas,1
analytical analysis,1
pre-stressing,1
salvaged timber,1
ecodlt,1
wooden connectors,1
lifecycle extension of salvaged wooden materials through reuse in dowel-laminated timber,1
dowel-laminated timber,1
radial fluctuations,1
3dnanoscope4all,1
plasma membrane,1
infection cycle,1
3d nanoscope: a highly accessible,1
light field microscopy,1
single-molecule polarization,1
high-performance device for live cell nanoscopy,1
live-cell,1
investigating energy-environment-economic growth linkage for sustainability in sub-saharan africa,1
eegls,1
actin-binding proteins,1
mrnarabp,1
mrna regulation of actin binding proteins,1
rna regulation,1
actin organisation,1
de novo synthesis,1
annulation reaction,1
de novo synthesis of fluoroarenes and fluoro(hetero)arenes,1
fluoro(hetero)arenes,1
faraon,1
fluoroarenes,1
c1f1 synthon,1
fluoro-ortoformates (ro)3cf (fofs),1
magnetic tunnel junction arrays,1
functionalised dense spintronics oscillator networks for neuromorphic computing,1
spin--torque nano--oscillators,1
spinets,1
dark-matter-searches,1
dynamical tests of dark matter in local group galaxies: shortcomings and new avenues,1
galaxy-dynamics,1
dwarf-galaxies,1
dialogues,1
admixture timing,1
estimation of archaeological site occupation time spans using genomic admixture and radiocarbon dating,1
c14,1
occupomics,1
radiocarbon dating,1
phagosomal lc3's alternative role,1
fungal immunity,1
non-canonical autophagy,1
uncovering hidden structures in protein crystallization with coherent x-rays,1
protein crystallization,1
coherent x-ray scattering,1
crystal-x,1
protein diffusion,1
biophysical sciences,1
doctoral programme,1
function and dynamics in life sciences,1
integrative structural and functional biology,1
archifun,1
early modern cult of saints,1
neo-latin literature,1
basilian order,1
vilnius,1
early modern hagiography,1
early modern church history,1
kuntsevych,1
basincult,1
catholic inculturation of the uniate church: basilian hagiography of the 17th and 18th centuries,1
and adaptation of an emerging bacterial pathogen—achromobacter,1
gem-see-achro,1
gem-see-achro: genomic exploration—mapping the spread,1
health care research,1
whole-genome sequencing,1
opportunistic bacteria,1
regulatory sandbox,1
firsa,1
understanding fintech regulatory sandbox development in europe,1
vimentin filament stretchability,1
vimentin intermediate filaments,1
ters,1
vimentin intermediate filaments: the origin of stretchability and their direct interaction with actin filaments,1
cytoskeletal filaments,1
vimac,1
quadruple optical tweezers,1
intrinsically disordered region,1
intrinsically disordered protein,1
pol2phase,1
polymerase,1
low complexity domain,1
control of rna polymerase ii and transcription factors via idrs,1
models with cross interactions between partial dynamical processes aiming to understand significant or abrupt dynamic changes.,1
crossinteractions,1
pfunda,1
exploring the pfas alternatives-induced immunotoxicity and impact on intercellular communication.,1
ev-mirna,1
immunotoxicology,1
noninvasive brain stimulation,1
neurodegenrative disease,1
personalizing virtual brains with neurodegenerative disease: noninvasive stimulation approach,1
disease trajectory,1
pinged,1
virtual brain modeling,1
high-value products,1
multi-commodities microbial-driven biorefinery based on food-processing industry wastes,1
microbial factories,1
biogenic co2 and bioprocess wastewaters,1
sustainable feedstocks,1
goodbyo,1
verification of trustworthy software,1
human-centric aspects of cybersecurity,1
internet of secure things,1
cyber-security excellence hub in estonia and south moravia,1
security certification,1
excellpharmtech,1
center of excellence in advanced pharmaceutical technologies,1
pharmacy,1
modern therapy,1
tissue cultures,1
catmodstab,1
stability theory and applications,1
categorical model theory,1
stability theory,1
quadruplex-duplex hybrid,1
dna-drug interaction,1
in-cell nmr,1
neuromuscular diseases,1
next-generation models and genetic therapies for rare neuromuscular diseases,1
muscle stem cells,1
plasmodium exploitation of liver-specific methionine metabolism,1
parasite replication,1
essential amino acids,1
host metabolism,1
liver stage,1
poemm,1
imm-care,1
imm-care: boosting clinical research for the benefit of society,1
human-centred research,1
clinical and translational research,1
r&i system,1
molecular design and application of splice-switching antibody-oligonucleotide conjugate for hypertrophic cardiomyopathy-related mybpc3 splice modulation.,1
hcmspliceaoc,1
antibody bioconjugation,1
cardiomyopathy,1
production experiments,1
phonology-orthography interface,1
gradient harmonic grammar,1
greek syllable structure,1
phonological variation,1
syllabification,1
perception experiments,1
hyphenation rules,1
syllabification in greek: αn experimental investigation of how orthography messes with abstract representations,1
lod,1
digital humanities & social sciences,1
datafication of education,1
talos-artificial intelligence for humanities and social sciences,1
talos-ai4ssh,1
dyslexia,1
unpacking the “black box” of orthographic learning: identifying the foundational skills underlying efficient reading for english- and greek-speaking children,1
orthographic learning,1
cross-language,1
lexis,1
linguistic skills,1
development of mass spectrometry based analytical methods for high-throughput nanoplastic screening in environmental and biological systems,1
nanoplastic determination,1
electropsray mass spectrometry,1
nanotrojans,1
inductively coupled plasma mass spectrometry,1
hydrodynamic chromatography,1
multimarker models,1
cardioscope,1
acute coronary syndrome,1
comprehensive and personalized assessment of acute coronary syndrome by multiomic approach and artificial intelligence strategy,1
endoplasmic reticulum-plasma membrane contact sites,1
advanced imaging,1
brassinosteroid biosynthesis,1
braction,1
symplastic transport,1
unraveling brassinosteroid biosynthesis: orchestrating br precursor movement via endoplasmic reticulum-plasma membrane contact sites (epcss),1
twin4earlistage,1
training and innovation in early-in-life stress and aging,1
peloponnese,1
port-towns,1
fortresses,1
eastern mediterranean,1
sea borders,1
1699-1832,1
fortresses and geo-political considerations in the eastern mediterranean,1
ottoman sea borders,1
seabord,1
alliance4life bridging the research and innovation gap in life sciences,1
a4l_bridge,1
industry-academia linkages,1
alliance4life,1
research assessment reform,1
borel graph,1
borel combinatorics and approximations,1
descriptive set theory,1
measurable graph combinatorics,1
borca,1
graph limits,1
countable borel equivalence relation,1
photoactivatable compounds,1
and photochemistry,1
cyanine dyes,1
fluorescent tags,1
aril-fused heptamethine cyanine dyes,1
coeuscy7,1
knowledge ecosystems,1
era_fabric,1
framing and bridging regional research and innovation ecosystems capacities for a renewed era,1
era hubs,1
media multitasking,1
multiple,1
online antisocial behavior,1
online prosocial behavior,1
the effect of media multitasking on online prosocial and antisocial behavior,1
icri 2022,1
international conference on research infrastructures (icri) 2022 in brno,1
leishmal,1
immune-mediated reciprocal impact of concomitant infection by plasmodium and leishmania parasites,1
experimental mouse model,1
visceral leishmaniasis,1
researchers in action for inclusion in science and education,1
underserved,1
electrophysiological and computational mechanisms underlying changes of mind and metacognitive judgements.,1
electrical stimulations,1
invasive recordings,1
a decision within a decision: exploring the psychological,1
evidence accumulation,1
metabolite,1
impact of exposure to chemicals to the onset and progression of lewy body dementia,1
frankie,1
genome ejection,1
myoviridae,1
cryogenic scanning transmission electron microscopy,1
structure and dynamics of phage attachment and genome ejection (phage),1
cryogenic electron transmission microscopy,1
biomedai twinning,1
addit-ce,1
alzheimer's disease diagnostics innovation and translation to clinical practice in central europe,1
new tau and apoe biomarkers,1
strengthening linkages between academia and industry,1
early alzheimer's disease diagnostics,1
research based tau diagnostic assays,1
variant of interest,1
ending covid 19 variants of concern through cohort studies: end-voc,1
severe acute respiratory syndrome coronavirus 2,1
end-voc,1
deletions,1
shedding light on the key molecular determinants regulating 3d diffusion and activity of antimicrobials in bacterial biofilms.,1
